Row,username,Total,T1,T2,quote_farsi,quote_english,T3,T4,T5,T6,T7,T8,T9,T10,T11
1466,KOALA802545,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1467,KShahdoost,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1468,KYadetnare,5,0,1,0,0,1,0,0,0,0,1,1,1,0
1469,Kaan369963,7,1,0,0,0,0,1,1,0,1,1,1,0,1
1470,KaediSaeid88981,3,1,0,0,0,0,0,0,1,0,0,1,0,0
1471,Kalamkimpo,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1472,Kamaei444,8,1,0,0,0,1,0,0,1,1,1,1,1,1
1473,KamalShahrokhi,4,1,0,0,0,0,1,0,1,0,0,0,0,1
1474,Kamangir_133,3,0,1,0,0,0,0,1,0,0,0,0,1,0
1475,Kamash5014b,9,1,1,0,0,0,1,0,1,1,1,1,1,1
1476,KambizMks,5,1,0,0,0,0,0,0,1,1,0,1,1,0
1477,KamranFarrokh,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1478,Kanthan2030,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1479,KaranZarinKolah,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1480,Karenirani11,6,1,1,0,0,0,0,0,0,1,1,0,1,1
1481,Karll_Marxxxx,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1482,KaroonRos,4,1,1,0,0,1,1,0,0,0,0,0,0,0
1483,KasraGATE,3,1,1,0,0,0,0,0,0,0,0,0,0,1
1484,Katayoun_notes,3,1,0,0,0,0,1,0,0,0,0,1,0,0
1485,Kateaf22,2,1,0,0,0,0,0,0,0,1,0,0,0,0
1486,KathyMobarez,9,1,1,0,0,1,1,1,1,1,1,0,1,0
1487,Kathybanoo,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1488,Katierebel2nd,6,1,0,0,0,1,1,0,1,0,0,0,1,1
1489,Katrinaiktnb,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1490,Katy_golestan,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1491,Kave10355940,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1492,Kaveh438186,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1493,Kaveh763580622,6,1,0,0,0,0,1,1,1,0,1,0,1,0
1494,Kaveh_27,8,1,1,0,0,1,0,0,1,1,0,1,1,1
1495,KavizAzam,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1496,Kaykawoos3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
1497,Kazhehh,10,1,1,0,0,1,1,1,1,1,1,0,1,1
1498,Kekavos,4,0,1,0,0,1,1,0,0,0,0,0,0,1
1499,KemalOz22011092,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1500,KestrelVane,3,1,0,0,0,0,0,0,0,0,1,1,0,0
1501,KevinIranian119,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1502,Keybob23,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1503,Keyvan_Azizi1,2,0,1,0,0,0,0,0,1,0,0,0,0,0
1504,Khaabaalooo,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1505,KhanpoorZ,2,0,1,0,0,1,0,0,0,0,0,0,0,0
1506,KhashayarShahab,9,1,1,0,0,0,1,0,1,1,1,1,1,1
1507,KhatPayan26,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1508,KhatamsazS71947,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1509,KhazamiMehran,4,1,1,0,0,0,1,1,0,0,0,0,0,0
1510,Khazan2Farady,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1511,Khby2580,7,1,1,0,0,0,0,0,1,0,1,1,1,1
1512,KheradName,3,1,1,0,0,0,0,0,1,0,0,0,0,0
1513,KheyliMonzavi,10,1,1,0,0,1,1,0,1,1,1,1,1,1
1514,KhiarGoje,6,1,0,0,0,1,1,1,0,1,0,1,0,0
1515,KhoUmadZad,8,1,1,0,0,1,1,0,0,1,0,1,1,1
1516,KhodaAzizam,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1517,KhorramiFred,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1518,KhorshidDavtal1,4,1,0,0,0,1,0,0,1,0,1,0,0,0
1519,KhosraviNasrin,5,1,0,0,0,0,1,0,0,1,0,1,1,0
1520,KhosroParvizSas,4,1,0,0,0,1,0,0,1,1,0,0,0,0
1521,Khosrow1Parviz,4,1,1,0,0,1,0,0,0,1,0,0,0,0
1522,Khoukhe1,11,1,1,0,0,1,1,1,1,1,1,1,1,1
1523,Kia12228185,2,1,0,0,0,0,0,0,0,1,0,0,0,0
1524,KiaJavidshash,4,1,0,0,0,1,0,0,0,0,0,1,0,1
1525,KianIranAzad1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1526,Kian_3434,4,1,0,0,0,1,0,0,0,0,1,1,0,0
1527,Kian_Mihan,10,1,1,0,0,1,1,1,1,0,1,1,1,1
1528,Kian_peeon,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1529,KianiAva59815,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1530,KiarashBah2500,10,0,1,0,0,1,1,1,1,1,1,1,1,1
1531,Kiavash32473903,6,0,1,0,0,0,0,0,1,1,1,1,0,1
1532,Kiiingaban,8,1,1,0,0,1,0,0,1,1,1,1,1,0
1533,KijaNorth,5,1,0,0,0,1,0,0,1,0,1,1,0,0
1534,KikoShvili75660,4,1,1,0,0,0,0,1,0,0,0,0,0,1
1535,KillBillLMAO,3,0,1,0,0,0,0,0,0,1,0,1,0,0
1536,KimiaTajik,11,1,1,0,0,1,1,1,1,1,1,1,1,1
1537,KimiaUSA14,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1538,Kimia_Ebra_96,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1539,Kimiamaaa,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1540,Kimihaaaaa,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1541,Kimkimely299483,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1542,KindsonAlex,7,1,1,0,0,1,0,0,1,0,1,1,1,0
1543,King12991,7,1,1,0,0,1,0,0,0,0,1,1,1,1
1544,KingAlef3rd,4,1,1,0,0,1,0,0,0,1,0,0,0,0
1545,KingBojack43,5,1,1,0,0,1,0,0,0,0,0,1,0,1
1546,KingKavosh,3,1,1,0,0,0,0,0,0,1,0,0,0,0
1547,KingMaziyar,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1548,KingPrsRezaP3,11,1,1,0,0,1,1,1,1,1,1,1,1,1
1549,Kinghich1,5,1,0,0,0,0,0,0,0,1,0,1,1,1
1550,Kipoda7,2,1,0,0,0,0,0,1,0,0,0,0,0,0
1551,KirbySteady,10,1,1,0,0,1,1,1,1,1,1,1,0,1
1552,Kiumarsap,2,0,1,0,0,0,0,1,0,0,0,0,0,0
1553,Kiyanak,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1554,Klaus70268175,9,1,1,0,0,1,0,0,1,1,1,1,1,1
1555,Kobra1935788,7,1,0,0,0,1,1,0,0,1,0,1,1,1
1556,KohestaniKoosha,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1557,Kolahkhood1,8,1,1,0,0,1,1,1,0,0,0,1,1,1
1558,Koohi1976,10,1,1,0,0,1,1,0,1,1,1,1,1,1
1559,Koorosh_EP,9,0,1,0,0,1,1,1,1,1,1,1,0,1
1560,Koorosh_Kian,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1561,Kora165145,9,1,1,0,0,1,1,1,0,1,0,1,1,1
1562,Korosh1907,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1563,KottletSaz,5,0,1,0,0,0,1,1,0,0,0,1,1,0
1564,Kourosh77335174,7,1,1,0,0,1,0,0,1,1,1,1,0,0
1565,KouroshSharifi7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1566,Kourosh_Dana,5,1,0,0,0,1,1,0,0,1,0,0,0,1
1567,Kurus6thBC,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1568,Kyarash13,2,0,1,0,0,1,0,0,0,0,0,0,0,0
1569,Kyrus2th,6,1,1,0,0,0,1,0,0,0,0,1,1,1
1570,LB20982540,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1571,LBaharloo77,7,1,0,0,0,1,0,0,0,1,1,1,1,1
1572,LKarchani93482,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1573,LMSh2023,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1574,LNZHPP,10,1,1,0,0,1,1,0,1,1,1,1,1,1
1575,LProfessssor,9,1,1,0,1,1,0,1,1,1,1,1,0,1
1576,LR6256,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1577,LSD7300,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1578,LTP76191432,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1579,LUFFYBCs,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1580,LaBah88,3,1,0,0,0,1,0,0,0,0,0,1,0,0
1581,LaSorour,8,1,0,0,0,1,0,1,1,1,1,0,1,1
1582,LabcoatL,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1583,LadyCassandane,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1584,Lady_el90,4,1,0,0,0,0,0,1,1,0,1,0,0,0
1585,Lady_the_Tramp,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1586,Lajimolala21ice,5,1,1,0,0,0,1,0,0,1,1,0,0,0
1587,LalaMira292921,2,1,0,0,0,0,0,0,0,1,0,0,0,0
1588,Laleh42371258,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1589,LanisterIverson,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1590,Lara_Arezoo,8,1,0,0,0,1,1,1,1,1,1,1,0,0
1591,LastHuman5677,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1592,Last_Straw_868,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1593,LauraBelendini,4,0,1,0,0,0,0,0,0,1,0,1,1,0
1594,LawyerFahim1,3,1,0,0,0,1,0,0,0,1,0,0,0,0
1595,Lbf34508,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1596,LeaseKar,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1597,LeeLeeDaa,10,1,1,0,1,1,1,1,1,0,1,1,1,1
1598,Leila1119790,3,1,1,0,0,0,0,0,0,0,1,0,0,0
1599,Leila13581979,3,1,1,0,0,0,0,0,0,1,0,0,0,0
1600,LeilaEtema96769,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1601,LeilaMo7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1602,LeilaPahlavi31,7,1,0,0,1,1,0,0,1,1,1,0,1,1
1603,Leila_CPA,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1604,Leila__Naseri,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1605,LeilyJafa,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1606,Lenooll,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1607,LetsPurgee,2,0,1,0,0,1,0,0,0,0,0,0,0,0
1608,LeylaM53,8,1,0,0,0,1,1,1,1,0,1,1,1,0
1609,LeylaTehra8h,5,1,0,0,0,0,1,0,1,1,0,0,1,0
1610,Liam_ikol,5,1,0,0,0,1,0,0,0,1,0,1,0,1
1611, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1612,LiberdadeMulher,7,1,0,0,0,1,1,1,1,1,1,0,0,0
1613,Libertatis69765,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1614,LiberteGadfly,3,1,0,0,0,0,0,1,0,0,0,1,0,0
1615,LidaMahjoub,2,1,0,0,0,0,0,0,0,0,0,0,0,1
1616,LidaPiraye30914,7,1,1,0,0,1,0,1,1,1,0,0,1,0
1617,LilSheytoonak,3,1,1,0,0,0,0,0,0,0,0,0,1,0
1618,LilXhastam,5,1,0,0,0,1,0,0,1,1,0,0,1,0
1619,Lilieverlil,2,1,0,0,0,0,0,0,0,1,0,0,0,0
1620,Lilishir1,2,1,0,0,1,1,0,0,0,0,0,0,0,0
1621,Lilli4Iran,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1622,Lillianrsl333,2,1,0,0,0,0,0,0,0,1,0,0,0,0
1623,Lillies1941,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1624,LillyBanu,5,1,1,0,0,0,0,0,0,1,1,1,0,0
1625,LilyOfMay2319,5,1,0,0,0,1,0,0,1,1,1,0,0,0
1626,LionHeart92501,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1627,LionOfPersiaS,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1628,LionSun11632,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1629,LionSunCyrus,5,1,1,0,0,1,0,1,0,1,0,0,0,0
1630,LionSun_kamelia,8,1,1,0,1,0,0,1,1,1,0,1,1,1
1631,Lion_Sun2026,3,0,1,0,0,0,0,0,1,0,0,0,1,0
1632,Lionandsungirl9,5,1,1,0,0,1,0,0,1,0,0,0,1,0
1633,LionessFromIran,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1634,LionnessOfIran,2,1,0,0,0,0,0,0,0,0,1,0,0,0
1635,LionsEatRats,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1636,LioraXo_,4,1,1,0,0,0,0,0,1,0,0,1,0,0
1637,Lisssy_97,6,1,0,0,0,1,0,0,0,0,1,1,1,1
1638,LittleMissIran,6,1,0,0,0,1,1,0,0,1,0,1,0,1
1639,Little_ariadne,9,1,1,0,0,1,0,1,1,0,1,1,1,1
1640,Lle_oar,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1641,Llilyofdavalley,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1642,LocallAndia,5,1,0,0,0,0,0,0,0,1,0,1,1,1
1643,LoneRidertw1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1644,LoneTraveller32,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1645,LordEstark77,7,1,1,0,0,1,0,0,1,1,1,0,0,1
1646,LoueiRaz,9,1,1,0,0,1,1,1,1,0,1,1,1,0
1647,Louie_Shaqayeq,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1648,Louis_1906,4,1,1,0,0,0,0,0,0,0,0,1,1,0
1649,Lourdes15878931,2,1,0,0,0,0,0,0,0,0,0,1,0,0
1650,LoveOfIran2,3,0,1,0,0,0,0,0,0,1,0,1,0,0
1651,LovingThinker,7,1,1,0,0,0,0,1,1,0,1,0,1,1
1652,LowSussex,6,1,0,0,0,1,0,0,1,1,1,1,0,0
1653,Low_Bib,3,1,1,0,0,1,0,0,0,0,0,0,0,0
1654,Lrahairan,2,1,0,0,0,0,0,0,0,0,1,0,0,0
1655,LssTir,5,1,0,0,0,1,0,0,0,1,0,1,1,0
1656,Luckyrosa8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1657,LudvigVitt,7,1,1,0,0,0,0,1,1,0,1,1,0,1
1658,LuisMendez1078,7,1,0,0,0,1,0,0,1,1,1,1,1,0
1659,Luna201835204,3,1,0,0,0,1,0,0,0,1,0,0,0,0
1660,LundieMitti,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1661,Luneamahsa,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1662,Lupo2019937,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1663,LuxQuaestor,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1664,M0rtezaaaa,4,1,0,0,0,0,0,0,1,1,0,0,1,0
1665,M14495d,8,1,0,0,0,1,0,0,1,1,1,1,1,1
1666,M233Maede,2,1,0,0,0,0,0,0,0,1,0,0,0,0
1667,M8573958427788,8,1,0,0,0,1,1,0,1,1,1,0,1,1
1668,MAHNIKAchan,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1669,MAPA4IR,6,1,1,0,0,1,0,0,1,0,0,0,1,1
1670,MCMT2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1671,MDgirlNYC,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1672,MEHR5L,8,1,0,0,0,1,1,0,1,1,1,1,1,0
1673,MEHRDAD_Nasser,7,1,1,0,0,1,1,0,0,1,0,1,0,1
1674,MFshfshh71601,6,1,1,0,0,0,1,0,0,0,1,0,1,1
1675,MGhaffarizadeh,4,1,1,0,0,1,0,0,0,1,0,0,0,0
1676,MI6_Zero,4,1,0,0,0,0,1,1,0,0,0,0,0,1
1677,MIGA627525,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1678,MIGAPahlavi,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1679,MIGA_IRAN1,6,1,1,0,0,0,0,0,1,1,1,1,0,0
1680,MIGAbaPahlavi,5,1,0,0,0,1,0,0,0,1,0,1,1,0
1681,MJ_MA93,4,1,1,0,0,0,0,0,0,1,0,0,1,0
1682,MK999JSh,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1683,MKheradi33536,2,1,0,0,0,0,0,0,0,1,0,0,0,0
1684,MKoheNorr,10,1,1,0,0,0,1,1,1,1,1,1,1,1
1685,MMaghrebe50282,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1686,MMahdiss,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1687,MMirsepanj,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1688,MMozhak7,9,1,0,0,0,1,0,1,1,1,1,1,1,1
1689,MN_Aries,3,1,1,0,0,0,0,0,0,1,0,0,0,0
1690,MOF__ID,4,1,0,0,0,1,0,0,0,1,0,0,1,0
1691,MOHAMMA96510926,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1692,MOHAMMADMASAFI,4,1,0,0,0,1,0,0,1,0,0,1,0,0
1693,MOSAFERKOCHAK,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1694,MOTI_QP,6,1,0,0,0,1,0,1,0,1,1,0,1,0
1695,MParsa56716832,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1696,MPesteh59758,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1697,MRCEd90Ca,8,1,1,0,0,1,0,0,1,1,1,1,1,0
1698,MRMASOUDI2,6,1,0,0,0,1,0,0,0,1,0,1,1,1
1699,MRMKingRP,5,1,1,0,0,1,0,0,0,1,0,1,0,0
1700,MRMT9611,10,1,1,0,0,1,1,0,1,1,1,1,1,1
1701,MR_HAKIMM,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1702,MRa93451564,3,1,0,0,0,1,0,0,0,1,0,0,0,0
1703,MRezaeian84601,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1704,MSamimy,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1705,MSeyedasgari,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1706,MSeyedsafi,5,1,0,0,0,1,0,0,0,1,0,1,1,0
1707,MTanha03530340,9,1,1,0,0,1,1,1,1,1,1,0,1,0
1708,MUAnomalies,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1709,MZchimeh,7,1,1,0,0,0,1,0,1,1,0,1,1,0
1710,MZo321876335802,2,0,1,0,0,1,0,0,0,0,0,0,0,0
1711,M_AZAD_B,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1712,M_Irani_H,3,1,0,0,0,0,0,0,0,0,0,0,1,1
1713,M_P_KH,11,1,1,0,0,1,1,1,1,1,1,1,1,1
1714,M__binesh_00,6,1,1,0,0,0,1,0,1,1,0,0,1,0
1715,M_like_Mahsa,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1716,M_shah7007,9,1,1,0,0,1,1,1,1,1,0,1,1,0
1717,Ma_Va_Na,8,1,0,0,0,1,0,0,1,1,1,1,1,1
1718,MaahBanoo77,5,1,1,0,0,0,0,0,1,0,1,0,1,0
1719,MaanI05NC,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1720,Maazziiiiii,6,1,1,0,0,1,0,0,0,0,0,1,1,1
1721,MadAveSu,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1722,MadScience2099,9,1,1,0,0,1,1,0,1,1,1,1,0,1
1723,Madissafi,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1724,MadjidAkhoundi,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1725,MaeemoAbeDide,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1726,Maggie12223,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1727,MagicReals,6,1,0,0,0,1,1,0,1,1,0,0,0,1
1728,Magnelio173279,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1729,Magnolia_018,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1730,Mah1014599,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1731,Mah73768340,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1732,MahLuna777,9,1,0,0,1,1,0,1,1,1,1,1,1,1
1733,MahMah_3,3,1,1,0,0,1,0,0,0,0,0,0,0,0
1734,MahOmahiDarya,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1735,MahR65825525,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1736,MahSaghi232323,9,1,0,0,0,1,1,1,1,1,1,1,1,0
1737,MahanMehrabi2,6,0,1,0,0,1,0,0,1,1,0,1,1,0
1738,MahboubM57,5,0,1,0,0,1,0,0,1,1,0,1,0,0
1739,Mahdi35711413,3,1,0,0,0,0,0,0,1,0,1,0,0,0
1740,MahdiBahariA,5,1,0,0,0,1,1,0,0,1,1,0,0,0
1741,Mahdi_059,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1742,Mahdokht45,5,0,1,0,0,1,0,0,0,1,1,0,1,0
1743,Mahestane_iiran,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1744,MahiMehdizadeh,3,1,1,0,0,1,0,0,0,0,0,0,0,0
1745,Mahkhorshiddlt,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1746,Mahla1991K,5,1,0,0,0,0,1,0,1,0,0,0,1,1
1747,Mahmood518518,8,1,0,0,0,1,1,0,0,1,1,1,1,1
1748,MahmoudiSholeh,10,1,1,0,0,1,1,0,1,1,1,1,1,1
1749,MahnazKosc17fk,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1750,Mahnoushdn,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1751,Mahou1354,3,1,1,0,0,0,0,0,0,0,0,1,0,0
1752,Mahsa991043,11,1,1,0,0,1,1,1,1,1,1,1,1,1
1753,MahsaEsmaeili26,10,1,1,0,0,0,1,1,1,1,1,1,1,1
1754,MahsaMahsa1984,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1755,Mahsa_Amini20,7,1,0,0,0,1,0,1,1,1,1,1,0,0
1756,Mahsa_Irani_,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1757,Mahsa_Nika_Siav,7,1,1,0,0,1,1,1,1,1,0,0,0,0
1758,Mahsa_emitis,4,1,0,0,0,0,0,1,0,1,0,1,0,0
1759,MahsaaZYX,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1760,Mahsaaminii1401,4,0,1,0,0,0,1,0,0,1,0,1,0,0
1761,Mahshad_AK,5,1,0,0,0,0,0,0,1,1,0,1,0,1
1762,Mahshid78364573,10,1,0,0,0,1,1,1,1,1,1,1,1,1
1763,Mahshidmansou,3,1,0,0,0,0,1,0,1,0,0,0,0,0
1764,Mahssash,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1765,MahtaBlaszczyk,2,0,1,0,0,0,0,0,0,0,0,0,0,1
1766,Mahtaamah,4,1,0,0,0,0,0,0,0,0,1,1,1,0
1767,Mahtab2023,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1768,MahtabMoteabed,6,1,0,0,0,1,1,0,0,1,0,0,1,1
1769,Mahya_HBO,7,1,1,0,0,0,1,0,1,1,0,0,1,1
1770,MahyarParsi,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1771,MahzadTalaei,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1772,Majid21445881,5,1,1,1,0,0,0,0,1,1,0,0,1,0
1773,MajidGerailyMog,4,1,1,0,0,0,0,0,0,1,0,0,0,1
1774,MajidNo50133966,10,1,1,0,0,1,1,1,1,1,1,1,1,0
1775,MajidShekare,3,1,0,0,0,1,1,0,0,0,0,0,0,0
1776,Majidirani99,8,0,1,0,0,1,0,0,1,1,1,1,1,1
1777,Majoo0r_66,3,0,1,0,0,0,0,0,1,0,0,1,0,0
1778,MalMal31788383,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1779,MalakootiM74470,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1780,MalekShh99872,3,1,1,0,0,1,0,0,0,0,0,0,0,0
1781,MalekiMiy,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1782,Malic2do,5,1,0,0,0,1,1,1,1,0,0,0,0,0
1783,Malin54449388,4,1,1,1,0,1,1,0,0,0,0,0,0,0
1784,Mallys58560164,11,1,1,0,0,1,1,1,1,1,1,1,1,1
1785,MalousFarhadi,2,1,0,0,0,0,0,0,0,0,0,0,0,1
1786,Malusakam,11,1,1,0,0,1,1,1,1,1,1,1,1,1
1787,Mamy225932,10,1,1,0,0,1,1,0,1,1,1,1,1,1
1788,Mana34974225,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1789,Manaqzsa,3,1,0,0,0,1,0,0,0,0,0,1,0,0
1790,ManatMey,7,1,1,0,0,1,1,0,1,0,1,1,0,0
1791,Mandali48351712,8,0,1,0,0,1,0,0,1,1,1,1,1,1
1792,Mandana588528,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1793,Mandanaaa92,7,1,1,0,0,0,1,1,1,1,1,0,0,0
1794,Mandane77,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1795,Mani4809,9,1,1,0,0,1,0,0,1,1,1,1,1,1
1796,ManiMananviL,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1797,ManiMonfarxl9n,2,0,1,0,0,0,0,0,0,0,0,0,1,0
1798,ManiSiamak,4,1,0,0,0,1,0,0,1,1,0,0,0,0
1799,ManiaMayani,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1800,Maniyaaaaaaaaa,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1801,Mansoor_ca71,9,1,0,0,0,1,1,1,1,0,1,1,1,1
1802,MansourDehgha13,4,0,1,0,0,1,0,0,0,1,0,0,0,1
1803,Manuchehril,4,1,0,0,0,1,1,1,0,0,0,0,0,0
1804,MarLeaMN,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1805,MarTTRA2,9,1,0,0,0,1,0,1,1,1,1,1,1,1
1806,Maral_kh_2022,5,1,0,0,0,1,0,0,0,1,1,0,0,1
1807,Marcel587899381,6,1,1,0,0,1,0,0,1,0,0,1,0,1
1808,Marcell11151977,6,1,0,0,0,0,1,0,1,1,1,0,0,1
1809,MardaviJonoubi,2,0,1,0,0,1,0,0,0,0,0,0,0,0
1810,Margretameem,6,1,0,0,0,1,1,1,0,0,0,0,1,1
1811,Mari428157,3,0,1,0,0,0,0,0,0,0,1,0,1,0
1812,MariaBabaie,5,1,1,0,0,1,1,1,0,0,0,0,0,0
1813,MariaD46502191,10,1,1,0,0,1,1,1,0,1,1,1,1,1
1814,Mariaayasamin,5,1,0,0,0,0,0,0,1,0,1,1,0,1
1815,MarianaAlizade,6,1,0,0,0,0,0,1,1,0,1,0,1,1
1816,Marig2free,9,1,1,0,0,1,1,0,1,1,1,1,0,1
1817,Marjan00397734,4,1,1,0,0,1,0,1,0,0,0,0,0,0
1818,MarjanM38735,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1819,MarjanNajafi2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
